DEBUG: board_modifier.py:132: Getting SW37 footprint position: (447675000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED37 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED37 footprint position: (447675000, 71755000)
DEBUG: key_placer.py:934: Placing additional elements for SW36
DEBUG: board_modifier.py:132: Getting SW36 footprint position: (428625000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED36 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED36 footprint position: (428625000, 71755000)
DEBUG: key_placer.py:934: Placing additional elements for SW35
DEBUG: board_modifier.py:132: Getting SW35 footprint position: (409575000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED35 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED35 footprint position: (409575000, 71755000)
DEBUG: key_placer.py:934: Placing additional elements for SW33
DEBUG: board_modifier.py:132: Getting SW33 footprint position: (366712500, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED33 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED33 footprint position: (366712500, 71755000)
DEBUG: key_placer.py:934: Placing additional elements for SW32
DEBUG: board_modifier.py:132: Getting SW32 footprint position: (347662500, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED32 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED32 footprint position: (347662500, 71755000)
DEBUG: key_placer.py:934: Placing additional elements for SW31
DEBUG: board_modifier.py:132: Getting SW31 footprint position: (328612500, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED31 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED31 footprint position: (328612500, 71755000)
DEBUG: key_placer.py:934: Placing additional elements for SW30
DEBUG: board_modifier.py:132: Getting SW30 footprint position: (295275000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED30 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED30 footprint position: (295275000, 71755000)
DEBUG: key_placer.py:934: Placing additional elements for SW29
DEBUG: board_modifier.py:132: Getting SW29 footprint position: (266700000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED29 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED29 footprint position: (266700000, 71755000)
DEBUG: key_placer.py:934: Placing additional elements for SW28
DEBUG: board_modifier.py:132: Getting SW28 footprint position: (247650000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED28 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED28 footprint position: (247650000, 71755000)
DEBUG: key_placer.py:934: Placing additional elements for SW27
DEBUG: board_modifier.py:132: Getting SW27 footprint position: (228600000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED27 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED27 footprint position: (228600000, 71755000)
DEBUG: key_placer.py:934: Placing additional elements for SW26
DEBUG: board_modifier.py:132: Getting SW26 footprint position: (209550000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED26 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED26 footprint position: (209550000, 71755000)
DEBUG: key_placer.py:934: Placing additional elements for SW25
DEBUG: board_modifier.py:132: Getting SW25 footprint position: (190500000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED25 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED25 footprint position: (190500000, 71755000)
DEBUG: key_placer.py:934: Placing additional elements for SW24
DEBUG: board_modifier.py:132: Getting SW24 footprint position: (171450000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED24 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED24 footprint position: (171450000, 71755000)
DEBUG: key_placer.py:934: Placing additional elements for SW23
DEBUG: board_modifier.py:132: Getting SW23 footprint position: (152400000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED23 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED23 footprint position: (152400000, 71755000)
DEBUG: key_placer.py:934: Placing additional elements for SW22
DEBUG: board_modifier.py:132: Getting SW22 footprint position: (133350000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED22 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED22 footprint position: (133350000, 71755000)
DEBUG: key_placer.py:934: Placing additional elements for SW21
DEBUG: board_modifier.py:132: Getting SW21 footprint position: (114300000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED21 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED21 footprint position: (114300000, 71755000)
DEBUG: key_placer.py:934: Placing additional elements for SW20
DEBUG: board_modifier.py:132: Getting SW20 footprint position: (95250000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED20 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED20 footprint position: (95250000, 71755000)
DEBUG: key_placer.py:934: Placing additional elements for SW19
DEBUG: board_modifier.py:132: Getting SW19 footprint position: (76200000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED19 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED19 footprint position: (76200000, 71755000)
DEBUG: key_placer.py:934: Placing additional elements for SW18
DEBUG: board_modifier.py:132: Getting SW18 footprint position: (57150000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED18 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED18 footprint position: (57150000, 71755000)
DEBUG: key_placer.py:934: Placing additional elements for SW17
DEBUG: board_modifier.py:132: Getting SW17 footprint position: (38100000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED17 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED17 footprint position: (38100000, 71755000)
DEBUG: key_placer.py:934: Placing additional elements for SW15
DEBUG: board_modifier.py:132: Getting SW15 footprint position: (347662500, 38100000)
DEBUG: board_modifier.py:84: Searching for optional LED15 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED15 footprint position: (347662500, 43180000)
DEBUG: key_placer.py:934: Placing additional elements for SW14
DEBUG: board_modifier.py:132: Getting SW14 footprint position: (328612500, 38100000)
DEBUG: board_modifier.py:84: Searching for optional LED14 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED14 footprint position: (328612500, 43180000)
DEBUG: key_placer.py:934: Placing additional elements for SW13
DEBUG: board_modifier.py:132: Getting SW13 footprint position: (304800000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional LED13 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED13 footprint position: (304800000, 43180000)
DEBUG: key_placer.py:934: Placing additional elements for SW12
DEBUG: board_modifier.py:132: Getting SW12 footprint position: (285750000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional LED12 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED12 footprint position: (285750000, 43180000)
DEBUG: key_placer.py:934: Placing additional elements for SW11
DEBUG: board_modifier.py:132: Getting SW11 footprint position: (266700000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional LED11 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED11 footprint position: (266700000, 43180000)
DEBUG: key_placer.py:934: Placing additional elements for SW10
DEBUG: board_modifier.py:132: Getting SW10 footprint position: (247650000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional LED10 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED10 footprint position: (247650000, 43180000)
DEBUG: key_placer.py:934: Placing additional elements for SW9
DEBUG: board_modifier.py:132: Getting SW9 footprint position: (219075000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional LED9 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED9 footprint position: (219075000, 43180000)
DEBUG: key_placer.py:934: Placing additional elements for SW8
DEBUG: board_modifier.py:132: Getting SW8 footprint position: (200025000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional LED8 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED8 footprint position: (200025000, 43180000)
DEBUG: key_placer.py:934: Placing additional elements for SW7
DEBUG: board_modifier.py:132: Getting SW7 footprint position: (180975000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional LED7 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED7 footprint position: (180975000, 43180000)
DEBUG: key_placer.py:934: Placing additional elements for SW6
DEBUG: board_modifier.py:132: Getting SW6 footprint position: (161925000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional LED6 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED6 footprint position: (161925000, 43180000)
DEBUG: key_placer.py:934: Placing additional elements for SW5
DEBUG: board_modifier.py:132: Getting SW5 footprint position: (133350000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional LED5 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED5 footprint position: (133350000, 43180000)
DEBUG: key_placer.py:934: Placing additional elements for SW4
DEBUG: board_modifier.py:132: Getting SW4 footprint position: (114300000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional LED4 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED4 footprint position: (114300000, 43180000)
DEBUG: key_placer.py:934: Placing additional elements for SW3
DEBUG: board_modifier.py:132: Getting SW3 footprint position: (95250000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional LED3 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED3 footprint position: (95250000, 43180000)
DEBUG: key_placer.py:934: Placing additional elements for SW2
DEBUG: board_modifier.py:132: Getting SW2 footprint position: (76200000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional LED2 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED2 footprint position: (76200000, 43180000)
DEBUG: key_placer.py:934: Placing additional elements for SW1
DEBUG: board_modifier.py:132: Getting SW1 footprint position: (38100000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional LED1 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED1 footprint position: (38100000, 43180000)
INFO: key_placer.py:484: Routing SW34 with D34
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW34:2' at (393065000, 61595000) with pad 'D34:2' at (395605000, 63055000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(393065000, 61595000), (394145000, 61595000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(394145000, 61595000), (395605000, 63055000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW16 with D16
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW16:2' at (369252500, 33020000) with pad 'D16:2' at (371792500, 34480000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(369252500, 33020000), (370332500, 33020000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(370332500, 33020000), (371792500, 34480000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW96 with D96
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW96:2' at (162083750, 137795000) with pad 'D96:2' at (164623750, 139255000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(162083750, 137795000), (163163750, 137795000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(163163750, 137795000), (164623750, 139255000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW104 with D104
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW104:2' at (402590000, 137795000) with pad 'D104:2' at (405130000, 139255000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(402590000, 137795000), (403670000, 137795000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(403670000, 137795000), (405130000, 139255000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW102 with D102
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW102:2' at (350202500, 137795000) with pad 'D102:2' at (352742500, 139255000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(350202500, 137795000), (351282500, 137795000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(351282500, 137795000), (352742500, 139255000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW97 with D97
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW97:2' at (233521250, 137795000) with pad 'D97:2' at (236061250, 139255000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(233521250, 137795000), (234601250, 137795000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(234601250, 137795000), (236061250, 139255000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW98 with D98
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW98:2' at (257333750, 137795000) with pad 'D98:2' at (259873750, 139255000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(257333750, 137795000), (258413750, 137795000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(258413750, 137795000), (259873750, 139255000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW99 with D99
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW99:2' at (281146250, 137795000) with pad 'D99:2' at (283686250, 139255000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(281146250, 137795000), (282226250, 137795000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(282226250, 137795000), (283686250, 139255000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW100 with D100
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW100:2' at (304958750, 137795000) with pad 'D100:2' at (307498750, 139255000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(304958750, 137795000), (306038750, 137795000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(306038750, 137795000), (307498750, 139255000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW101 with D101
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW101:2' at (331152500, 137795000) with pad 'D101:2' at (333692500, 139255000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(331152500, 137795000), (332232500, 137795000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(332232500, 137795000), (333692500, 139255000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW103 with D103
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW103:2' at (369252500, 137795000) with pad 'D103:2' at (371792500, 139255000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(369252500, 137795000), (370332500, 137795000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(370332500, 137795000), (371792500, 139255000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW105 with D105
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW105:2' at (431165000, 137795000) with pad 'D105:2' at (433705000, 139255000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(431165000, 137795000), (432245000, 137795000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(432245000, 137795000), (433705000, 139255000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW95 with D95
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW95:2' at (90646250, 137795000) with pad 'D95:2' at (93186250, 139255000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(90646250, 137795000), (91726250, 137795000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(91726250, 137795000), (93186250, 139255000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW94 with D94
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW94:2' at (66833750, 137795000) with pad 'D94:2' at (69373750, 139255000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(66833750, 137795000), (67913750, 137795000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(67913750, 137795000), (69373750, 139255000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW93 with D93
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW93:2' at (43021250, 137795000) with pad 'D93:2' at (45561250, 139255000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(43021250, 137795000), (44101250, 137795000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(44101250, 137795000), (45561250, 139255000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW92 with D92
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW92:2' at (450215000, 128270000) with pad 'D92:2' at (452755000, 129730000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(450215000, 128270000), (451295000, 128270000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(451295000, 128270000), (452755000, 129730000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW91 with D91
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW91:2' at (431165000, 118745000) with pad 'D91:2' at (433705000, 120205000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(431165000, 118745000), (432245000, 118745000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(432245000, 118745000), (433705000, 120205000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW90 with D90
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW90:2' at (412115000, 118745000) with pad 'D90:2' at (414655000, 120205000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(412115000, 118745000), (413195000, 118745000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(413195000, 118745000), (414655000, 120205000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW89 with D89
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW89:2' at (393065000, 118745000) with pad 'D89:2' at (395605000, 120205000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(393065000, 118745000), (394145000, 118745000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(394145000, 118745000), (395605000, 120205000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW88 with D88
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW88:2' at (350202500, 118745000) with pad 'D88:2' at (352742500, 120205000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(350202500, 118745000), (351282500, 118745000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(351282500, 118745000), (352742500, 120205000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW87 with D87
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW87:2' at (290671250, 118745000) with pad 'D87:2' at (293211250, 120205000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(290671250, 118745000), (291751250, 118745000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(291751250, 118745000), (293211250, 120205000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW86 with D86
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW86:2' at (254952500, 118745000) with pad 'D86:2' at (257492500, 120205000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(254952500, 118745000), (256032500, 118745000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(256032500, 118745000), (257492500, 120205000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW85 with D85
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW85:2' at (235902500, 118745000) with pad 'D85:2' at (238442500, 120205000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(235902500, 118745000), (236982500, 118745000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(236982500, 118745000), (238442500, 120205000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW84 with D84
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW84:2' at (216852500, 118745000) with pad 'D84:2' at (219392500, 120205000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(216852500, 118745000), (217932500, 118745000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(217932500, 118745000), (219392500, 120205000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW83 with D83
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW83:2' at (197802500, 118745000) with pad 'D83:2' at (200342500, 120205000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(197802500, 118745000), (198882500, 118745000)]
INFO: board_modifier.py:499: Track added
INFO: board_modifier.py:494: Adding track segment (F.Cu): [(198882500, 118745000), (200342500, 120205000)]
INFO: board_modifier.py:499: Track added
INFO: key_placer.py:484: Routing SW82 with D82
INFO: key_placer.py:486: Using internal autorouter method
DEBUG: board_modifier.py:592: Routing at F.Cu layer
DEBUG: board_modifier.py:609: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:675: Routing pad 'SW82:2' at (178752500, 118745000) with pad 'D82:2' at (181292500, 120205000) using coordinate system rotated by 0 degree(s)
