DEBUG: board_modifier.py:119: Setting D33 footprint position: (372562499, 71475000)
DEBUG: board_modifier.py:132: Getting D33 footprint position: (372562499, 71475000)
DEBUG: board_modifier.py:132: Getting SW34 footprint position: (390525000, 66675000)
DEBUG: board_modifier.py:119: Setting D34 footprint position: (396374999, 71475000)
DEBUG: board_modifier.py:132: Getting D34 footprint position: (396374999, 71475000)
DEBUG: board_modifier.py:132: Getting SW35 footprint position: (409575000, 66675000)
DEBUG: board_modifier.py:119: Setting D35 footprint position: (415424999, 71475000)
DEBUG: board_modifier.py:132: Getting D35 footprint position: (415424999, 71475000)
DEBUG: board_modifier.py:132: Getting SW36 footprint position: (428625000, 66675000)
DEBUG: board_modifier.py:119: Setting D36 footprint position: (434474999, 71475000)
DEBUG: board_modifier.py:132: Getting D36 footprint position: (434474999, 71475000)
DEBUG: board_modifier.py:132: Getting SW37 footprint position: (447675000, 66675000)
DEBUG: board_modifier.py:119: Setting D37 footprint position: (453524999, 71475000)
DEBUG: board_modifier.py:132: Getting D37 footprint position: (453524999, 71475000)
DEBUG: board_modifier.py:132: Getting SW38 footprint position: (42862500, 85725000)
DEBUG: board_modifier.py:119: Setting D38 footprint position: (48712499, 90525000)
DEBUG: board_modifier.py:132: Getting D38 footprint position: (48712499, 90525000)
DEBUG: board_modifier.py:132: Getting SW39 footprint position: (66675000, 85725000)
DEBUG: board_modifier.py:119: Setting D39 footprint position: (72524999, 90525000)
DEBUG: board_modifier.py:132: Getting D39 footprint position: (72524999, 90525000)
DEBUG: board_modifier.py:132: Getting SW40 footprint position: (85725000, 85725000)
DEBUG: board_modifier.py:119: Setting D40 footprint position: (91574999, 90525000)
DEBUG: board_modifier.py:132: Getting D40 footprint position: (91574999, 90525000)
DEBUG: board_modifier.py:132: Getting SW41 footprint position: (104775000, 85725000)
DEBUG: board_modifier.py:119: Setting D41 footprint position: (110624999, 90525000)
DEBUG: board_modifier.py:132: Getting D41 footprint position: (110624999, 90525000)
DEBUG: board_modifier.py:132: Getting SW42 footprint position: (123825000, 85725000)
DEBUG: board_modifier.py:119: Setting D42 footprint position: (129674999, 90525000)
DEBUG: board_modifier.py:132: Getting D42 footprint position: (129674999, 90525000)
DEBUG: board_modifier.py:132: Getting SW43 footprint position: (142875000, 85725000)
DEBUG: board_modifier.py:119: Setting D43 footprint position: (148724999, 90525000)
DEBUG: board_modifier.py:132: Getting D43 footprint position: (148724999, 90525000)
DEBUG: board_modifier.py:132: Getting SW44 footprint position: (161925000, 85725000)
DEBUG: board_modifier.py:119: Setting D44 footprint position: (167774999, 90525000)
DEBUG: board_modifier.py:132: Getting D44 footprint position: (167774999, 90525000)
DEBUG: board_modifier.py:132: Getting SW45 footprint position: (180975000, 85725000)
DEBUG: board_modifier.py:119: Setting D45 footprint position: (186824999, 90525000)
DEBUG: board_modifier.py:132: Getting D45 footprint position: (186824999, 90525000)
DEBUG: board_modifier.py:132: Getting SW46 footprint position: (200025000, 85725000)
DEBUG: board_modifier.py:119: Setting D46 footprint position: (205874999, 90525000)
DEBUG: board_modifier.py:132: Getting D46 footprint position: (205874999, 90525000)
DEBUG: board_modifier.py:132: Getting SW47 footprint position: (219075000, 85725000)
DEBUG: board_modifier.py:119: Setting D47 footprint position: (224924999, 90525000)
DEBUG: board_modifier.py:132: Getting D47 footprint position: (224924999, 90525000)
DEBUG: board_modifier.py:132: Getting SW48 footprint position: (238125000, 85725000)
DEBUG: board_modifier.py:119: Setting D48 footprint position: (243974999, 90525000)
DEBUG: board_modifier.py:132: Getting D48 footprint position: (243974999, 90525000)
DEBUG: board_modifier.py:132: Getting SW49 footprint position: (257175000, 85725000)
DEBUG: board_modifier.py:119: Setting D49 footprint position: (263024999, 90525000)
DEBUG: board_modifier.py:132: Getting D49 footprint position: (263024999, 90525000)
DEBUG: board_modifier.py:132: Getting SW50 footprint position: (276225000, 85725000)
DEBUG: board_modifier.py:119: Setting D50 footprint position: (282074999, 90525000)
DEBUG: board_modifier.py:132: Getting D50 footprint position: (282074999, 90525000)
DEBUG: board_modifier.py:132: Getting SW51 footprint position: (302418750, 95250000)
DEBUG: board_modifier.py:119: Setting D51 footprint position: (308268749, 100050000)
DEBUG: board_modifier.py:132: Getting D51 footprint position: (308268749, 100050000)
DEBUG: board_modifier.py:132: Getting SW52 footprint position: (328612500, 85725000)
DEBUG: board_modifier.py:119: Setting D52 footprint position: (334462499, 90525000)
DEBUG: board_modifier.py:132: Getting D52 footprint position: (334462499, 90525000)
DEBUG: board_modifier.py:132: Getting SW53 footprint position: (347662500, 85725000)
DEBUG: board_modifier.py:119: Setting D53 footprint position: (353512499, 90525000)
DEBUG: board_modifier.py:132: Getting D53 footprint position: (353512499, 90525000)
DEBUG: board_modifier.py:132: Getting SW54 footprint position: (366712500, 85725000)
DEBUG: board_modifier.py:119: Setting D54 footprint position: (372562499, 90525000)
DEBUG: board_modifier.py:132: Getting D54 footprint position: (372562499, 90525000)
DEBUG: board_modifier.py:132: Getting SW55 footprint position: (390525000, 85725000)
DEBUG: board_modifier.py:119: Setting D55 footprint position: (396374999, 90525000)
DEBUG: board_modifier.py:132: Getting D55 footprint position: (396374999, 90525000)
DEBUG: board_modifier.py:132: Getting SW56 footprint position: (409575000, 85725000)
DEBUG: board_modifier.py:119: Setting D56 footprint position: (415424999, 90525000)
DEBUG: board_modifier.py:132: Getting D56 footprint position: (415424999, 90525000)
DEBUG: board_modifier.py:132: Getting SW57 footprint position: (428625000, 85725000)
DEBUG: board_modifier.py:119: Setting D57 footprint position: (434474999, 90525000)
DEBUG: board_modifier.py:132: Getting D57 footprint position: (434474999, 90525000)
DEBUG: board_modifier.py:132: Getting SW58 footprint position: (447675000, 95250000)
DEBUG: board_modifier.py:119: Setting D58 footprint position: (453524999, 100050000)
DEBUG: board_modifier.py:132: Getting D58 footprint position: (453524999, 100050000)
DEBUG: board_modifier.py:132: Getting SW59 footprint position: (45243750, 104775000)
DEBUG: board_modifier.py:119: Setting D59 footprint position: (51093749, 109575000)
DEBUG: board_modifier.py:132: Getting D59 footprint position: (51093749, 109575000)
DEBUG: board_modifier.py:132: Getting SW60 footprint position: (71437500, 104775000)
DEBUG: board_modifier.py:119: Setting D60 footprint position: (77287499, 109575000)
DEBUG: board_modifier.py:132: Getting D60 footprint position: (77287499, 109575000)
DEBUG: board_modifier.py:132: Getting SW61 footprint position: (90487500, 104775000)
DEBUG: board_modifier.py:119: Setting D61 footprint position: (96337499, 109575000)
DEBUG: board_modifier.py:132: Getting D61 footprint position: (96337499, 109575000)
DEBUG: board_modifier.py:132: Getting SW62 footprint position: (109537500, 104775000)
DEBUG: board_modifier.py:119: Setting D62 footprint position: (115387499, 109575000)
DEBUG: board_modifier.py:132: Getting D62 footprint position: (115387499, 109575000)
DEBUG: board_modifier.py:132: Getting SW63 footprint position: (128587500, 104775000)
DEBUG: board_modifier.py:119: Setting D63 footprint position: (134437499, 109575000)
DEBUG: board_modifier.py:132: Getting D63 footprint position: (134437499, 109575000)
DEBUG: board_modifier.py:132: Getting SW64 footprint position: (147637500, 104775000)
DEBUG: board_modifier.py:119: Setting D64 footprint position: (153487499, 109575000)
DEBUG: board_modifier.py:132: Getting D64 footprint position: (153487499, 109575000)
DEBUG: board_modifier.py:132: Getting SW65 footprint position: (166687500, 104775000)
DEBUG: board_modifier.py:119: Setting D65 footprint position: (172537499, 109575000)
DEBUG: board_modifier.py:132: Getting D65 footprint position: (172537499, 109575000)
DEBUG: board_modifier.py:132: Getting SW66 footprint position: (185737500, 104775000)
DEBUG: board_modifier.py:119: Setting D66 footprint position: (191587499, 109575000)
DEBUG: board_modifier.py:132: Getting D66 footprint position: (191587499, 109575000)
DEBUG: board_modifier.py:132: Getting SW67 footprint position: (204787500, 104775000)
DEBUG: board_modifier.py:119: Setting D67 footprint position: (210637499, 109575000)
DEBUG: board_modifier.py:132: Getting D67 footprint position: (210637499, 109575000)
DEBUG: board_modifier.py:132: Getting SW68 footprint position: (223837500, 104775000)
DEBUG: board_modifier.py:119: Setting D68 footprint position: (229687499, 109575000)
DEBUG: board_modifier.py:132: Getting D68 footprint position: (229687499, 109575000)
DEBUG: board_modifier.py:132: Getting SW69 footprint position: (242887500, 104775000)
DEBUG: board_modifier.py:119: Setting D69 footprint position: (248737499, 109575000)
DEBUG: board_modifier.py:132: Getting D69 footprint position: (248737499, 109575000)
DEBUG: board_modifier.py:132: Getting SW70 footprint position: (261937500, 104775000)
DEBUG: board_modifier.py:119: Setting D70 footprint position: (267787499, 109575000)
DEBUG: board_modifier.py:132: Getting D70 footprint position: (267787499, 109575000)
DEBUG: board_modifier.py:132: Getting SW71 footprint position: (280987500, 104775000)
DEBUG: board_modifier.py:119: Setting D71 footprint position: (286837499, 109575000)
DEBUG: board_modifier.py:132: Getting D71 footprint position: (286837499, 109575000)
DEBUG: board_modifier.py:132: Getting SW72 footprint position: (390525000, 104775000)
DEBUG: board_modifier.py:119: Setting D72 footprint position: (396374999, 109575000)
DEBUG: board_modifier.py:132: Getting D72 footprint position: (396374999, 109575000)
DEBUG: board_modifier.py:132: Getting SW73 footprint position: (409575000, 104775000)
DEBUG: board_modifier.py:119: Setting D73 footprint position: (415424999, 109575000)
DEBUG: board_modifier.py:132: Getting D73 footprint position: (415424999, 109575000)
DEBUG: board_modifier.py:132: Getting SW74 footprint position: (428625000, 104775000)
DEBUG: board_modifier.py:119: Setting D74 footprint position: (434474999, 109575000)
DEBUG: board_modifier.py:132: Getting D74 footprint position: (434474999, 109575000)
DEBUG: board_modifier.py:132: Getting SW75 footprint position: (40481250, 123825000)
DEBUG: board_modifier.py:119: Setting D75 footprint position: (46331249, 128625000)
DEBUG: board_modifier.py:132: Getting D75 footprint position: (46331249, 128625000)
DEBUG: board_modifier.py:132: Getting SW76 footprint position: (61912500, 123825000)
DEBUG: board_modifier.py:119: Setting D76 footprint position: (67762499, 128625000)
DEBUG: board_modifier.py:132: Getting D76 footprint position: (67762499, 128625000)
DEBUG: board_modifier.py:132: Getting SW77 footprint position: (80962500, 123825000)
DEBUG: board_modifier.py:119: Setting D77 footprint position: (86812499, 128625000)
DEBUG: board_modifier.py:132: Getting D77 footprint position: (86812499, 128625000)
DEBUG: board_modifier.py:132: Getting SW78 footprint position: (100012500, 123825000)
DEBUG: board_modifier.py:119: Setting D78 footprint position: (105862499, 128625000)
DEBUG: board_modifier.py:132: Getting D78 footprint position: (105862499, 128625000)
DEBUG: board_modifier.py:132: Getting SW79 footprint position: (119062500, 123825000)
DEBUG: board_modifier.py:119: Setting D79 footprint position: (124912499, 128625000)
DEBUG: board_modifier.py:132: Getting D79 footprint position: (124912499, 128625000)
DEBUG: board_modifier.py:132: Getting SW80 footprint position: (138112500, 123825000)
DEBUG: board_modifier.py:119: Setting D80 footprint position: (143962499, 128625000)
DEBUG: board_modifier.py:132: Getting D80 footprint position: (143962499, 128625000)
DEBUG: board_modifier.py:132: Getting SW81 footprint position: (157162500, 123825000)
DEBUG: board_modifier.py:119: Setting D81 footprint position: (163012499, 128625000)
DEBUG: board_modifier.py:132: Getting D81 footprint position: (163012499, 128625000)
DEBUG: board_modifier.py:132: Getting SW82 footprint position: (176212500, 123825000)
DEBUG: board_modifier.py:119: Setting D82 footprint position: (182062499, 128625000)
DEBUG: board_modifier.py:132: Getting D82 footprint position: (182062499, 128625000)
DEBUG: board_modifier.py:132: Getting SW83 footprint position: (195262500, 123825000)
DEBUG: board_modifier.py:119: Setting D83 footprint position: (201112499, 128625000)
DEBUG: board_modifier.py:132: Getting D83 footprint position: (201112499, 128625000)
DEBUG: board_modifier.py:132: Getting SW84 footprint position: (214312500, 123825000)
DEBUG: board_modifier.py:119: Setting D84 footprint position: (220162499, 128625000)
DEBUG: board_modifier.py:132: Getting D84 footprint position: (220162499, 128625000)
DEBUG: board_modifier.py:132: Getting SW85 footprint position: (233362500, 123825000)
DEBUG: board_modifier.py:119: Setting D85 footprint position: (239212499, 128625000)
DEBUG: board_modifier.py:132: Getting D85 footprint position: (239212499, 128625000)
DEBUG: board_modifier.py:132: Getting SW86 footprint position: (252412500, 123825000)
DEBUG: board_modifier.py:119: Setting D86 footprint position: (258262499, 128625000)
DEBUG: board_modifier.py:132: Getting D86 footprint position: (258262499, 128625000)
DEBUG: board_modifier.py:132: Getting SW87 footprint position: (288131250, 123825000)
DEBUG: board_modifier.py:119: Setting D87 footprint position: (293981249, 128625000)
DEBUG: board_modifier.py:132: Getting D87 footprint position: (293981249, 128625000)
DEBUG: board_modifier.py:132: Getting SW88 footprint position: (347662500, 123825000)
DEBUG: board_modifier.py:119: Setting D88 footprint position: (353512499, 128625000)
DEBUG: board_modifier.py:132: Getting D88 footprint position: (353512499, 128625000)
DEBUG: board_modifier.py:132: Getting SW89 footprint position: (390525000, 123825000)
DEBUG: board_modifier.py:119: Setting D89 footprint position: (396374999, 128625000)
DEBUG: board_modifier.py:132: Getting D89 footprint position: (396374999, 128625000)
DEBUG: board_modifier.py:132: Getting SW90 footprint position: (409575000, 123825000)
DEBUG: board_modifier.py:119: Setting D90 footprint position: (415424999, 128625000)
DEBUG: board_modifier.py:132: Getting D90 footprint position: (415424999, 128625000)
DEBUG: board_modifier.py:132: Getting SW91 footprint position: (428625000, 123825000)
DEBUG: board_modifier.py:119: Setting D91 footprint position: (434474999, 128625000)
DEBUG: board_modifier.py:132: Getting D91 footprint position: (434474999, 128625000)
DEBUG: board_modifier.py:132: Getting SW92 footprint position: (447675000, 133350000)
DEBUG: board_modifier.py:119: Setting D92 footprint position: (453524999, 138150000)
DEBUG: board_modifier.py:132: Getting D92 footprint position: (453524999, 138150000)
DEBUG: board_modifier.py:132: Getting SW93 footprint position: (40481250, 142875000)
DEBUG: board_modifier.py:119: Setting D93 footprint position: (46331249, 147675000)
DEBUG: board_modifier.py:132: Getting D93 footprint position: (46331249, 147675000)
DEBUG: board_modifier.py:132: Getting SW94 footprint position: (64293750, 142875000)
DEBUG: board_modifier.py:119: Setting D94 footprint position: (70143749, 147675000)
DEBUG: board_modifier.py:132: Getting D94 footprint position: (70143749, 147675000)
DEBUG: board_modifier.py:132: Getting SW95 footprint position: (88106250, 142875000)
DEBUG: board_modifier.py:119: Setting D95 footprint position: (93956249, 147675000)
DEBUG: board_modifier.py:132: Getting D95 footprint position: (93956249, 147675000)
DEBUG: board_modifier.py:132: Getting SW96 footprint position: (159543750, 142875000)
DEBUG: board_modifier.py:119: Setting D96 footprint position: (165393749, 147675000)
DEBUG: board_modifier.py:132: Getting D96 footprint position: (165393749, 147675000)
DEBUG: board_modifier.py:132: Getting SW97 footprint position: (230981250, 142875000)
DEBUG: board_modifier.py:119: Setting D97 footprint position: (236831249, 147675000)
DEBUG: board_modifier.py:132: Getting D97 footprint position: (236831249, 147675000)
DEBUG: board_modifier.py:132: Getting SW98 footprint position: (254793750, 142875000)
DEBUG: board_modifier.py:119: Setting D98 footprint position: (260643749, 147675000)
DEBUG: board_modifier.py:132: Getting D98 footprint position: (260643749, 147675000)
DEBUG: board_modifier.py:132: Getting SW99 footprint position: (278606250, 142875000)
DEBUG: board_modifier.py:119: Setting D99 footprint position: (284456249, 147675000)
DEBUG: board_modifier.py:132: Getting D99 footprint position: (284456249, 147675000)
DEBUG: board_modifier.py:132: Getting SW100 footprint position: (302418750, 142875000)
DEBUG: board_modifier.py:119: Setting D100 footprint position: (308268749, 147675000)
DEBUG: board_modifier.py:132: Getting D100 footprint position: (308268749, 147675000)
DEBUG: board_modifier.py:132: Getting SW101 footprint position: (328612500, 142875000)
DEBUG: board_modifier.py:119: Setting D101 footprint position: (334462499, 147675000)
DEBUG: board_modifier.py:132: Getting D101 footprint position: (334462499, 147675000)
DEBUG: board_modifier.py:132: Getting SW102 footprint position: (347662500, 142875000)
DEBUG: board_modifier.py:119: Setting D102 footprint position: (353512499, 147675000)
DEBUG: board_modifier.py:132: Getting D102 footprint position: (353512499, 147675000)
DEBUG: board_modifier.py:132: Getting SW103 footprint position: (366712500, 142875000)
DEBUG: board_modifier.py:119: Setting D103 footprint position: (372562499, 147675000)
DEBUG: board_modifier.py:132: Getting D103 footprint position: (372562499, 147675000)
DEBUG: board_modifier.py:132: Getting SW104 footprint position: (400050000, 142875000)
DEBUG: board_modifier.py:119: Setting D104 footprint position: (405899999, 147675000)
DEBUG: board_modifier.py:132: Getting D104 footprint position: (405899999, 147675000)
DEBUG: board_modifier.py:132: Getting SW105 footprint position: (428625000, 142875000)
DEBUG: board_modifier.py:119: Setting D105 footprint position: (434474999, 147675000)
DEBUG: board_modifier.py:132: Getting D105 footprint position: (434474999, 147675000)
DEBUG: key_placer.py:934: Placing additional elements for SW45
DEBUG: board_modifier.py:132: Getting SW45 footprint position: (180975000, 85725000)
DEBUG: board_modifier.py:84: Searching for optional LED45 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED45 footprint position: (180975000, 90805000)
DEBUG: board_modifier.py:132: Getting LED45 footprint position: (180975000, 90805000)
DEBUG: board_modifier.py:84: Searching for optional C45 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting C45 footprint position: (175125000, 90244999)
DEBUG: board_modifier.py:132: Getting C45 footprint position: (175125000, 90244999)
DEBUG: key_placer.py:934: Placing additional elements for SW27
DEBUG: board_modifier.py:132: Getting SW27 footprint position: (228600000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED27 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED27 footprint position: (228600000, 71755000)
DEBUG: board_modifier.py:132: Getting LED27 footprint position: (228600000, 71755000)
DEBUG: board_modifier.py:84: Searching for optional C27 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting C27 footprint position: (222750000, 71194999)
DEBUG: board_modifier.py:132: Getting C27 footprint position: (222750000, 71194999)
DEBUG: key_placer.py:934: Placing additional elements for SW41
DEBUG: board_modifier.py:132: Getting SW41 footprint position: (104775000, 85725000)
DEBUG: board_modifier.py:84: Searching for optional LED41 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED41 footprint position: (104775000, 90805000)
DEBUG: board_modifier.py:132: Getting LED41 footprint position: (104775000, 90805000)
DEBUG: board_modifier.py:84: Searching for optional C41 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting C41 footprint position: (98925000, 90244999)
DEBUG: board_modifier.py:132: Getting C41 footprint position: (98925000, 90244999)
DEBUG: key_placer.py:934: Placing additional elements for SW49
DEBUG: board_modifier.py:132: Getting SW49 footprint position: (257175000, 85725000)
DEBUG: board_modifier.py:84: Searching for optional LED49 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED49 footprint position: (257175000, 90805000)
DEBUG: board_modifier.py:132: Getting LED49 footprint position: (257175000, 90805000)
DEBUG: board_modifier.py:84: Searching for optional C49 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting C49 footprint position: (251325000, 90244999)
DEBUG: board_modifier.py:132: Getting C49 footprint position: (251325000, 90244999)
DEBUG: key_placer.py:934: Placing additional elements for SW25
DEBUG: board_modifier.py:132: Getting SW25 footprint position: (190500000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED25 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED25 footprint position: (190500000, 71755000)
DEBUG: board_modifier.py:132: Getting LED25 footprint position: (190500000, 71755000)
DEBUG: board_modifier.py:84: Searching for optional C25 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting C25 footprint position: (184650000, 71194999)
DEBUG: board_modifier.py:132: Getting C25 footprint position: (184650000, 71194999)
DEBUG: key_placer.py:934: Placing additional elements for SW60
DEBUG: board_modifier.py:132: Getting SW60 footprint position: (71437500, 104775000)
DEBUG: board_modifier.py:84: Searching for optional LED60 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED60 footprint position: (71437500, 109855000)
DEBUG: board_modifier.py:132: Getting LED60 footprint position: (71437500, 109855000)
DEBUG: board_modifier.py:84: Searching for optional C60 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting C60 footprint position: (65587500, 109294999)
DEBUG: board_modifier.py:132: Getting C60 footprint position: (65587500, 109294999)
DEBUG: key_placer.py:934: Placing additional elements for SW23
DEBUG: board_modifier.py:132: Getting SW23 footprint position: (152400000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED23 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED23 footprint position: (152400000, 71755000)
DEBUG: board_modifier.py:132: Getting LED23 footprint position: (152400000, 71755000)
DEBUG: board_modifier.py:84: Searching for optional C23 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting C23 footprint position: (146550000, 71194999)
DEBUG: board_modifier.py:132: Getting C23 footprint position: (146550000, 71194999)
DEBUG: key_placer.py:934: Placing additional elements for SW20
DEBUG: board_modifier.py:132: Getting SW20 footprint position: (95250000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED20 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED20 footprint position: (95250000, 71755000)
DEBUG: board_modifier.py:132: Getting LED20 footprint position: (95250000, 71755000)
DEBUG: board_modifier.py:84: Searching for optional C20 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting C20 footprint position: (89400000, 71194999)
DEBUG: board_modifier.py:132: Getting C20 footprint position: (89400000, 71194999)
DEBUG: key_placer.py:934: Placing additional elements for SW90
DEBUG: board_modifier.py:132: Getting SW90 footprint position: (409575000, 123825000)
DEBUG: board_modifier.py:84: Searching for optional LED90 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED90 footprint position: (409575000, 128905000)
DEBUG: board_modifier.py:132: Getting LED90 footprint position: (409575000, 128905000)
DEBUG: board_modifier.py:84: Searching for optional C90 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting C90 footprint position: (403725000, 128344999)
DEBUG: board_modifier.py:132: Getting C90 footprint position: (403725000, 128344999)
DEBUG: key_placer.py:934: Placing additional elements for SW84
DEBUG: board_modifier.py:132: Getting SW84 footprint position: (214312500, 123825000)
DEBUG: board_modifier.py:84: Searching for optional LED84 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED84 footprint position: (214312500, 128905000)
DEBUG: board_modifier.py:132: Getting LED84 footprint position: (214312500, 128905000)
DEBUG: board_modifier.py:84: Searching for optional C84 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting C84 footprint position: (208462500, 128344999)
DEBUG: board_modifier.py:132: Getting C84 footprint position: (208462500, 128344999)
DEBUG: key_placer.py:934: Placing additional elements for SW17
DEBUG: board_modifier.py:132: Getting SW17 footprint position: (38100000, 66675000)
DEBUG: board_modifier.py:84: Searching for optional LED17 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED17 footprint position: (38100000, 71755000)
DEBUG: board_modifier.py:132: Getting LED17 footprint position: (38100000, 71755000)
DEBUG: board_modifier.py:84: Searching for optional C17 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting C17 footprint position: (32250000, 71194999)
DEBUG: board_modifier.py:132: Getting C17 footprint position: (32250000, 71194999)
DEBUG: key_placer.py:934: Placing additional elements for SW51
DEBUG: board_modifier.py:132: Getting SW51 footprint position: (302418750, 95250000)
DEBUG: board_modifier.py:84: Searching for optional LED51 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED51 footprint position: (302418750, 100330000)
DEBUG: board_modifier.py:132: Getting LED51 footprint position: (302418750, 100330000)
DEBUG: board_modifier.py:84: Searching for optional C51 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting C51 footprint position: (296568750, 99769999)
DEBUG: board_modifier.py:132: Getting C51 footprint position: (296568750, 99769999)
DEBUG: key_placer.py:934: Placing additional elements for SW8
DEBUG: board_modifier.py:132: Getting SW8 footprint position: (200025000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional LED8 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED8 footprint position: (200025000, 43180000)
DEBUG: board_modifier.py:132: Getting LED8 footprint position: (200025000, 43180000)
DEBUG: board_modifier.py:84: Searching for optional C8 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting C8 footprint position: (194175000, 42619999)
DEBUG: board_modifier.py:132: Getting C8 footprint position: (194175000, 42619999)
DEBUG: key_placer.py:934: Placing additional elements for SW62
DEBUG: board_modifier.py:132: Getting SW62 footprint position: (109537500, 104775000)
DEBUG: board_modifier.py:84: Searching for optional LED62 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED62 footprint position: (109537500, 109855000)
DEBUG: board_modifier.py:132: Getting LED62 footprint position: (109537500, 109855000)
DEBUG: board_modifier.py:84: Searching for optional C62 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting C62 footprint position: (103687500, 109294999)
DEBUG: board_modifier.py:132: Getting C62 footprint position: (103687500, 109294999)
DEBUG: key_placer.py:934: Placing additional elements for SW102
DEBUG: board_modifier.py:132: Getting SW102 footprint position: (347662500, 142875000)
DEBUG: board_modifier.py:84: Searching for optional LED102 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED102 footprint position: (347662500, 147955000)
DEBUG: board_modifier.py:132: Getting LED102 footprint position: (347662500, 147955000)
DEBUG: board_modifier.py:84: Searching for optional C102 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting C102 footprint position: (341812500, 147394999)
DEBUG: board_modifier.py:132: Getting C102 footprint position: (341812500, 147394999)
DEBUG: key_placer.py:934: Placing additional elements for SW55
DEBUG: board_modifier.py:132: Getting SW55 footprint position: (390525000, 85725000)
DEBUG: board_modifier.py:84: Searching for optional LED55 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED55 footprint position: (390525000, 90805000)
DEBUG: board_modifier.py:132: Getting LED55 footprint position: (390525000, 90805000)
DEBUG: board_modifier.py:84: Searching for optional C55 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting C55 footprint position: (384675000, 90244999)
DEBUG: board_modifier.py:132: Getting C55 footprint position: (384675000, 90244999)
DEBUG: key_placer.py:934: Placing additional elements for SW57
DEBUG: board_modifier.py:132: Getting SW57 footprint position: (428625000, 85725000)
DEBUG: board_modifier.py:84: Searching for optional LED57 footprint in E:/Coding Projects/ysws/keeb/keeb.kicad_pcb
DEBUG: board_modifier.py:119: Setting LED57 footprint position: (428625000, 90805000)
DEBUG: board_modifier.py:132: Getting LED57 footprint position: (428625000, 90805000)
